"sample_id","state_label","T2_z","IFN_z","repair_ECM_z"
"HR1700","E1_T2_high_IFN_low",0.595533292843749,-0.337453608855325,-0.6861234277671
"HR1701","E3_IFN_high_repair_high",-1.41880372151571,3.02824344217774,1.71752872164038
"HR1702","E1_T2_high_IFN_low",0.277118162284455,-0.546643252531108,-0.123656647021372
"HR1703","E1_T2_high_IFN_low",1.88498371132969,-1.11992215126921,1.07205114353249
"HR1704","E1_T2_high_IFN_low",0.602888251549161,-0.658233061970676,-1.07685334757001
"HR1705","E1_T2_high_IFN_low",0.746539580154721,1.46074216717718,-0.458902306650101
"HR1706","E1_T2_high_IFN_low",-0.00459513538167234,-0.300223868687089,-0.558573264333965
"HR1707","E1_T2_high_IFN_low",0.620018100974725,-0.29944304241512,-0.0657859684047023
"HR1708","E1_T2_high_IFN_low",0.23243211387631,0.0931084793612448,0.268175450967812
"HR1709","E2_T2_low",-1.4627763343219,-0.1477500874262,0.529025081877989
"HR1711","E1_T2_high_IFN_low",0.280909775108837,0.0304143518021985,-0.372108380600391
"HR1712","E2_T2_low",-0.75467117032924,-0.303157518273805,-0.920090188419314
"HR1713","E1_T2_high_IFN_low",1.79745434268956,-0.677499698846373,-0.412970358628417
"HR1714","E1_T2_high_IFN_low",-0.318140593622555,-1.22217808095253,-1.20356722985242
"HR1715","E1_T2_high_IFN_low",0.682594233159683,-0.479851445978311,-0.309016672209721
"HR1716","E2_T2_low",0.358045501930396,0.0729900139505342,0.845869319612243
"HR1717","E1_T2_high_IFN_low",1.15942429605392,-0.256462020804135,-1.30337501265655
"HR1718","E2_T2_low",0.340353014818318,-0.756435493036206,1.34940282713819
"HR1719","E1_T2_high_IFN_low",1.49013080324959,-0.629061997262669,1.23427419156642
"HR1720","E2_T2_low",-0.932291595991457,0.735397897859039,1.37268333326175
"HR1721","E3_IFN_high_repair_high",-1.39384417859795,1.25993123875598,3.36085005744653
"HR1722","E1_T2_high_IFN_low",1.91999496545757,-0.419293753954441,0.76329368980456
"HR1723","E2_T2_low",-0.999993554511795,-0.337172887493319,0.727943828545343
"HR1724","E1_T2_high_IFN_low",-0.0577011042684747,-0.183194707709154,-0.580602336410085
"HR1725","E2_T2_low",-1.50232297325553,0.0740890421702818,0.933835764736228
"HR1726","E1_T2_high_IFN_low",0.180530324581404,0.31004574887997,-0.364852584403054
"HR1727","E2_T2_low",-0.876122368275371,-0.330377649537638,0.352661938846537
"HR1728","E2_T2_low",-1.27635504473783,0.0605989506536211,0.337452169021728
"HR1729","E2_T2_low",-0.484588140628249,-0.0523551665916905,0.56910813592706
"HR1730","E1_T2_high_IFN_low",1.49484194739291,-0.255299084256843,0.766791769346589
"HR1731","E1_T2_high_IFN_low",1.53892589120637,-0.544853030467163,0.816032862065083
