probe_id	gene_symbol	gene_title	entrez_id	present_in_series	reliable_symbol	included_before_collapse	overall_mean_expression	tie_rule
207880_at	ADAM11	ADAM metallopeptidase domain 11	4185	TRUE	TRUE	TRUE	2.5553226346875	highest overall mean; lexical probe_id if exact mean tie
204943_at	ADAM12	ADAM metallopeptidase domain 12	8038	TRUE	TRUE	TRUE	2.881121744625	highest overall mean; lexical probe_id if exact mean tie
217007_s_at	ADAM15	ADAM metallopeptidase domain 15	8751	TRUE	TRUE	TRUE	2.615071267625	highest overall mean; lexical probe_id if exact mean tie
213532_at	ADAM17	ADAM metallopeptidase domain 17	6868	TRUE	TRUE	TRUE	4.611010250125	highest overall mean; lexical probe_id if exact mean tie
207597_at	ADAM18	ADAM metallopeptidase domain 18	8749	TRUE	TRUE	TRUE	2.5074656286875	highest overall mean; lexical probe_id if exact mean tie
209765_at	ADAM19	ADAM metallopeptidase domain 19	8728	TRUE	TRUE	TRUE	2.6930661615	highest overall mean; lexical probe_id if exact mean tie
207664_at	ADAM2	ADAM metallopeptidase domain 2	2515	TRUE	TRUE	TRUE	2.6994105291875	highest overall mean; lexical probe_id if exact mean tie
207422_at	ADAM20	ADAM metallopeptidase domain 20	8748	TRUE	TRUE	TRUE	2.5533873869375	highest overall mean; lexical probe_id if exact mean tie
207665_at	ADAM21	ADAM metallopeptidase domain 21	8747	TRUE	TRUE	TRUE	2.3913085584375	highest overall mean; lexical probe_id if exact mean tie
206615_s_at	ADAM22	ADAM metallopeptidase domain 22	53616	TRUE	TRUE	TRUE	2.8196441653125	highest overall mean; lexical probe_id if exact mean tie
213808_at	ADAM23	ADAM metallopeptidase domain 23	8745	TRUE	TRUE	TRUE	2.4246113336875	highest overall mean; lexical probe_id if exact mean tie
205997_at	ADAM28	ADAM metallopeptidase domain 28	10863	TRUE	TRUE	TRUE	5.8497405164375	highest overall mean; lexical probe_id if exact mean tie
221446_at	ADAM30	ADAM metallopeptidase domain 30	11085	TRUE	TRUE	TRUE	2.4357578805	highest overall mean; lexical probe_id if exact mean tie
216276_s_at	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)	1587	TRUE	TRUE	TRUE	3.485519820625	highest overall mean; lexical probe_id if exact mean tie
217003_s_at	ADAM5	ADAM metallopeptidase domain 5, pseudogene	255926	TRUE	TRUE	TRUE	2.416706752125	highest overall mean; lexical probe_id if exact mean tie
211238_at	ADAM7	ADAM metallopeptidase domain 7	8756	TRUE	TRUE	TRUE	2.690907460875	highest overall mean; lexical probe_id if exact mean tie
205180_s_at	ADAM8	ADAM metallopeptidase domain 8	101	TRUE	TRUE	TRUE	3.16857133775	highest overall mean; lexical probe_id if exact mean tie
202381_at	ADAM9	ADAM metallopeptidase domain 9	8754	TRUE	TRUE	TRUE	6.6177503236875	highest overall mean; lexical probe_id if exact mean tie
206134_at	ADAMDEC1	ADAM-like, decysin 1	27299	TRUE	TRUE	TRUE	2.8948497109375	highest overall mean; lexical probe_id if exact mean tie
222162_s_at	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif, 1	9510	TRUE	TRUE	TRUE	2.9754267618125	highest overall mean; lexical probe_id if exact mean tie
221421_s_at	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif, 12	81792	TRUE	TRUE	TRUE	2.3062934876875	highest overall mean; lexical probe_id if exact mean tie
220208_at	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif, 13	11093	TRUE	TRUE	TRUE	2.3502590093125	highest overall mean; lexical probe_id if exact mean tie
214454_at	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif, 2	9509	TRUE	TRUE	TRUE	2.6868499214375	highest overall mean; lexical probe_id if exact mean tie
220717_at	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif, 20	80070	TRUE	TRUE	TRUE	2.8609825883125	highest overall mean; lexical probe_id if exact mean tie
214913_at	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif, 3	9508	TRUE	TRUE	TRUE	2.438636668625	highest overall mean; lexical probe_id if exact mean tie
219935_at	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif, 5	11096	TRUE	TRUE	TRUE	2.887312081125	highest overall mean; lexical probe_id if exact mean tie
220866_at	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif, 6	11174	TRUE	TRUE	TRUE	2.4374101213125	highest overall mean; lexical probe_id if exact mean tie
220705_s_at	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif, 7	11173	TRUE	TRUE	TRUE	2.5223805706875	highest overall mean; lexical probe_id if exact mean tie
220676_at	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif, 8	11095	TRUE	TRUE	TRUE	2.917413667375	highest overall mean; lexical probe_id if exact mean tie
220287_at	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif, 9	56999	TRUE	TRUE	TRUE	2.170771273625	highest overall mean; lexical probe_id if exact mean tie
206629_at	ADAMTSL2	ADAMTS-like 2	9719	TRUE	TRUE	TRUE	2.4373317215625	highest overall mean; lexical probe_id if exact mean tie
213974_at	ADAMTSL3	ADAMTS-like 3	57188	TRUE	TRUE	TRUE	2.3986506768125	highest overall mean; lexical probe_id if exact mean tie
220578_at	ADAMTSL4	ADAMTS-like 4	54507	TRUE	TRUE	TRUE	2.75173763225	highest overall mean; lexical probe_id if exact mean tie
90265_at	ADAP1	ArfGAP with dual PH domains 1	11033	TRUE	TRUE	TRUE	4.979125471	highest overall mean; lexical probe_id if exact mean tie
219358_s_at	ADAP2	ArfGAP with dual PH domains 2	55803	TRUE	TRUE	TRUE	3.795366202625	highest overall mean; lexical probe_id if exact mean tie
201786_s_at	ADAR	adenosine deaminase, RNA-specific	103	TRUE	TRUE	TRUE	8.003673491875	highest overall mean; lexical probe_id if exact mean tie
209979_at	ADARB1	adenosine deaminase, RNA-specific, B1	104	TRUE	TRUE	TRUE	2.7523433140625	highest overall mean; lexical probe_id if exact mean tie
220648_at	ADARB2	adenosine deaminase, RNA-specific, B2 (non-functional)	105	TRUE	TRUE	TRUE	2.7577196684375	highest overall mean; lexical probe_id if exact mean tie
219384_s_at	ADAT1	adenosine deaminase, tRNA-specific 1	23536	TRUE	TRUE	TRUE	3.420290721625	highest overall mean; lexical probe_id if exact mean tie
44120_at	ADCK2	aarF domain containing kinase 2	90956	TRUE	TRUE	TRUE	4.3867446655	highest overall mean; lexical probe_id if exact mean tie
218168_s_at	ADCK3	aarF domain containing kinase 3	56997	TRUE	TRUE	TRUE	3.81272896975	highest overall mean; lexical probe_id if exact mean tie
220434_at	ADCK4	aarF domain containing kinase 4	79934	TRUE	TRUE	TRUE	2.7462221800625	highest overall mean; lexical probe_id if exact mean tie
215348_at	ADCY1	adenylate cyclase 1 (brain)	107	TRUE	TRUE	TRUE	2.957447745125	highest overall mean; lexical probe_id if exact mean tie
217305_s_at	ADCY10	adenylate cyclase 10 (soluble)	55811	TRUE	TRUE	TRUE	2.8187792226875	highest overall mean; lexical probe_id if exact mean tie
213217_at	ADCY2	adenylate cyclase 2 (brain)	108	TRUE	TRUE	TRUE	3.868451156875	highest overall mean; lexical probe_id if exact mean tie
209320_at	ADCY3	adenylate cyclase 3	109	TRUE	TRUE	TRUE	3.3423722304375	highest overall mean; lexical probe_id if exact mean tie
209195_s_at	ADCY6	adenylate cyclase 6	112	TRUE	TRUE	TRUE	2.4733727705625	highest overall mean; lexical probe_id if exact mean tie
203741_s_at	ADCY7	adenylate cyclase 7	113	TRUE	TRUE	TRUE	3.4806615711875	highest overall mean; lexical probe_id if exact mean tie
206811_at	ADCY8	adenylate cyclase 8 (brain)	114	TRUE	TRUE	TRUE	2.80280611075	highest overall mean; lexical probe_id if exact mean tie
204497_at	ADCY9	adenylate cyclase 9	115	TRUE	TRUE	TRUE	5.0704848866875	highest overall mean; lexical probe_id if exact mean tie
206281_at	ADCYAP1	adenylate cyclase activating polypeptide 1 (pituitary)	116	TRUE	TRUE	TRUE	2.2329098138125	highest overall mean; lexical probe_id if exact mean tie
207151_at	ADCYAP1R1	adenylate cyclase activating polypeptide 1 (pituitary) receptor type I	117	TRUE	TRUE	TRUE	2.3827239748125	highest overall mean; lexical probe_id if exact mean tie
214736_s_at	ADD1	adducin 1 (alpha)	118	TRUE	TRUE	TRUE	5.365127005125	highest overall mean; lexical probe_id if exact mean tie
206807_s_at	ADD2	adducin 2 (beta)	119	TRUE	TRUE	TRUE	2.7160688049375	highest overall mean; lexical probe_id if exact mean tie
201034_at	ADD3	adducin 3 (gamma)	120	TRUE	TRUE	TRUE	7.71158169275	highest overall mean; lexical probe_id if exact mean tie
217380_s_at	ADD3-AS1	ADD3 antisense RNA 1	100505933	TRUE	TRUE	TRUE	3.278336972125	highest overall mean; lexical probe_id if exact mean tie
220614_s_at	ADGB	androglobin	79747	TRUE	TRUE	TRUE	4.489335636125	highest overall mean; lexical probe_id if exact mean tie
207820_at	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide	124	TRUE	TRUE	TRUE	3.1915514034375	highest overall mean; lexical probe_id if exact mean tie
209614_at	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	125	TRUE	TRUE	TRUE	3.2980947870625	highest overall mean; lexical probe_id if exact mean tie
206262_at	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	126	TRUE	TRUE	TRUE	7.3706170083125	highest overall mean; lexical probe_id if exact mean tie
208847_s_at	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128	TRUE	TRUE	TRUE	5.7211803823125	highest overall mean; lexical probe_id if exact mean tie
214261_s_at	ADH6	alcohol dehydrogenase 6 (class V)	130	TRUE	TRUE	TRUE	4.9759497596875	highest overall mean; lexical probe_id if exact mean tie
210505_at	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	131	TRUE	TRUE	TRUE	4.573459614375	highest overall mean; lexical probe_id if exact mean tie
217761_at	ADI1	acireductone dioxygenase 1	55256	TRUE	TRUE	TRUE	6.095348644375	highest overall mean; lexical probe_id if exact mean tie
207175_at	ADIPOQ	adiponectin, C1Q and collagen domain containing	9370	TRUE	TRUE	TRUE	2.724107186375	highest overall mean; lexical probe_id if exact mean tie
217748_at	ADIPOR1	adiponectin receptor 1	51094	TRUE	TRUE	TRUE	6.4523672366875	highest overall mean; lexical probe_id if exact mean tie
201346_at	ADIPOR2	adiponectin receptor 2	79602	TRUE	TRUE	TRUE	5.02630332525	highest overall mean; lexical probe_id if exact mean tie
203571_s_at	ADIRF	adipogenesis regulatory factor	10974	TRUE	TRUE	TRUE	4.258204540875	highest overall mean; lexical probe_id if exact mean tie
204119_s_at	ADK	adenosine kinase	132	TRUE	TRUE	TRUE	3.969917048	highest overall mean; lexical probe_id if exact mean tie
202912_at	ADM	adrenomedullin	133	TRUE	TRUE	TRUE	4.767901776875	highest overall mean; lexical probe_id if exact mean tie
220538_at	ADM2	adrenomedullin 2	79924	TRUE	TRUE	TRUE	2.5117294610625	highest overall mean; lexical probe_id if exact mean tie
201773_at	ADNP	activity-dependent neuroprotector homeobox	23394	TRUE	TRUE	TRUE	5.8231294175	highest overall mean; lexical probe_id if exact mean tie
203322_at	ADNP2	ADNP homeobox 2	22850	TRUE	TRUE	TRUE	3.3641885265625	highest overall mean; lexical probe_id if exact mean tie
212500_at	ADO	2-aminoethanethiol (cysteamine) dioxygenase	84890	TRUE	TRUE	TRUE	4.1079659071875	highest overall mean; lexical probe_id if exact mean tie
216220_s_at	ADORA1	adenosine A1 receptor	134	TRUE	TRUE	TRUE	2.8487965249375	highest overall mean; lexical probe_id if exact mean tie
205891_at	ADORA2B	adenosine A2b receptor	136	TRUE	TRUE	TRUE	4.519662047875	highest overall mean; lexical probe_id if exact mean tie
206171_at	ADORA3	adenosine A3 receptor	140	TRUE	TRUE	TRUE	2.2773133245625	highest overall mean; lexical probe_id if exact mean tie
220980_s_at	ADPGK	ADP-dependent glucokinase	83440	TRUE	TRUE	TRUE	4.7507760495	highest overall mean; lexical probe_id if exact mean tie
207863_at	ADPRH	ADP-ribosylarginine hydrolase	141	TRUE	TRUE	TRUE	2.3971231471875	highest overall mean; lexical probe_id if exact mean tie
220606_s_at	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese-dependent	56985	TRUE	TRUE	TRUE	2.362573284125	highest overall mean; lexical probe_id if exact mean tie
211490_at	ADRA1A	adrenoceptor alpha 1A	148	TRUE	TRUE	TRUE	2.9582998806875	highest overall mean; lexical probe_id if exact mean tie
207589_at	ADRA1B	adrenoceptor alpha 1B	147	TRUE	TRUE	TRUE	2.041676625	highest overall mean; lexical probe_id if exact mean tie
210960_at	ADRA1D	adrenoceptor alpha 1D	146	TRUE	TRUE	TRUE	2.7474560954375	highest overall mean; lexical probe_id if exact mean tie
209869_at	ADRA2A	adrenoceptor alpha 2A	150	TRUE	TRUE	TRUE	2.7603565685625	highest overall mean; lexical probe_id if exact mean tie
208544_at	ADRA2B	adrenoceptor alpha 2B	151	TRUE	TRUE	TRUE	2.3297693883125	highest overall mean; lexical probe_id if exact mean tie
206128_at	ADRA2C	adrenoceptor alpha 2C	152	TRUE	TRUE	TRUE	3.93736151725	highest overall mean; lexical probe_id if exact mean tie
208214_at	ADRB1	adrenoceptor beta 1	153	TRUE	TRUE	TRUE	2.7013916384375	highest overall mean; lexical probe_id if exact mean tie
206170_at	ADRB2	adrenoceptor beta 2, surface	154	TRUE	TRUE	TRUE	3.184392001625	highest overall mean; lexical probe_id if exact mean tie
217303_s_at	ADRB3	adrenoceptor beta 3	155	TRUE	TRUE	TRUE	2.647923790625	highest overall mean; lexical probe_id if exact mean tie
201401_s_at	ADRBK1	adrenergic, beta, receptor kinase 1	156	TRUE	TRUE	TRUE	3.31741666075	highest overall mean; lexical probe_id if exact mean tie
204183_s_at	ADRBK2	adrenergic, beta, receptor kinase 2	157	TRUE	TRUE	TRUE	2.4893218051875	highest overall mean; lexical probe_id if exact mean tie
201281_at	ADRM1	adhesion regulating molecule 1	11047	TRUE	TRUE	TRUE	4.843957959375	highest overall mean; lexical probe_id if exact mean tie
202144_s_at	ADSL	adenylosuccinate lyase	158	TRUE	TRUE	TRUE	6.1797842226875	highest overall mean; lexical probe_id if exact mean tie
221761_at	ADSS	adenylosuccinate synthase	159	TRUE	TRUE	TRUE	5.583916786125	highest overall mean; lexical probe_id if exact mean tie
215100_at	ADTRP	androgen-dependent TFPI-regulating protein	84830	TRUE	TRUE	TRUE	2.521522779625	highest overall mean; lexical probe_id if exact mean tie
201792_at	AEBP1	AE binding protein 1	165	TRUE	TRUE	TRUE	2.3741470124375	highest overall mean; lexical probe_id if exact mean tie
219361_s_at	AEN	apoptosis enhancing nuclease	64782	TRUE	TRUE	TRUE	2.4177791805625	highest overall mean; lexical probe_id if exact mean tie
217729_s_at	AES	amino-terminal enhancer of split	166	TRUE	TRUE	TRUE	5.982390352875	highest overall mean; lexical probe_id if exact mean tie
215147_at	AF007147	Homo sapiens clone 23712 mRNA sequence.		TRUE	TRUE	TRUE	2.226792015125	highest overall mean; lexical probe_id if exact mean tie
214078_at	AF070581	Homo sapiens primary neuroblastoma cDNA, clone:Nbla04246, full insert sequence.		TRUE	TRUE	TRUE	3.0949787428125	highest overall mean; lexical probe_id if exact mean tie
220612_at	AF090939	Homo sapiens clone HQ0641 PRO0641 mRNA, complete cds.		TRUE	TRUE	TRUE	2.4845820230625	highest overall mean; lexical probe_id if exact mean tie
222168_at	AF198444	Homo sapiens 10q21 mRNA sequence.		TRUE	TRUE	TRUE	3.160044086875	highest overall mean; lexical probe_id if exact mean tie
203563_at	AFAP1	actin filament associated protein 1	60312	TRUE	TRUE	TRUE	4.0031860625	highest overall mean; lexical probe_id if exact mean tie
201924_at	AFF1	AF4/FMR2 family, member 1	4299	TRUE	TRUE	TRUE	6.6054930425	highest overall mean; lexical probe_id if exact mean tie
210957_s_at	AFF2	AF4/FMR2 family, member 2	2334	TRUE	TRUE	TRUE	2.51056441075	highest overall mean; lexical probe_id if exact mean tie
205734_s_at	AFF3	AF4/FMR2 family, member 3	3899	TRUE	TRUE	TRUE	2.854112274625	highest overall mean; lexical probe_id if exact mean tie
219199_at	AFF4	AF4/FMR2 family, member 4	27125	TRUE	TRUE	TRUE	2.412180984625	highest overall mean; lexical probe_id if exact mean tie
202486_at	AFG3L2	AFG3-like AAA ATPase 2	10939	TRUE	TRUE	TRUE	3.3720440599375	highest overall mean; lexical probe_id if exact mean tie
206840_at	AFM	afamin	173	TRUE	TRUE	TRUE	2.524449840625	highest overall mean; lexical probe_id if exact mean tie
204694_at	AFP	alpha-fetoprotein	174	TRUE	TRUE	TRUE	2.3476781006875	highest overall mean; lexical probe_id if exact mean tie
217939_s_at	AFTPH	aftiphilin	54812	TRUE	TRUE	TRUE	6.75630605825	highest overall mean; lexical probe_id if exact mean tie
204332_s_at	AGA	aspartylglucosaminidase	175	TRUE	TRUE	TRUE	4.6906071729375	highest overall mean; lexical probe_id if exact mean tie
204066_s_at	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	116987	TRUE	TRUE	TRUE	3.047642211625	highest overall mean; lexical probe_id if exact mean tie
206152_at	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	116986	TRUE	TRUE	TRUE	3.1558571925	highest overall mean; lexical probe_id if exact mean tie
220390_at	AGBL2	ATP/GTP binding protein-like 2	79841	TRUE	TRUE	TRUE	6.122661335125	highest overall mean; lexical probe_id if exact mean tie
220649_at	AGBL3	ATP/GTP binding protein-like 3	340351	TRUE	TRUE	TRUE	3.6651196023125	highest overall mean; lexical probe_id if exact mean tie
218480_at	AGBL5	ATP/GTP binding protein-like 5	60509	TRUE	TRUE	TRUE	3.494076438375	highest overall mean; lexical probe_id if exact mean tie
217046_s_at	AGER	advanced glycosylation end product-specific receptor	177	TRUE	TRUE	TRUE	2.8735368563125	highest overall mean; lexical probe_id if exact mean tie
218091_at	AGFG1	ArfGAP with FG repeats 1	3267	TRUE	TRUE	TRUE	4.706731229875	highest overall mean; lexical probe_id if exact mean tie
206820_at	AGFG2	ArfGAP with FG repeats 2	3268	TRUE	TRUE	TRUE	2.9068797133125	highest overall mean; lexical probe_id if exact mean tie
218534_s_at	AGGF1	angiogenic factor with G patch and FHA domains 1	55109	TRUE	TRUE	TRUE	4.2465991233125	highest overall mean; lexical probe_id if exact mean tie
222132_s_at	AGK	acylglycerol kinase	55750	TRUE	TRUE	TRUE	4.2692228598125	highest overall mean; lexical probe_id if exact mean tie
203566_s_at	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	TRUE	TRUE	TRUE	4.941090574875	highest overall mean; lexical probe_id if exact mean tie
221648_s_at	AGMAT	agmatine ureohydrolase (agmatinase)	79814	TRUE	TRUE	TRUE	2.623441379375	highest overall mean; lexical probe_id if exact mean tie
218287_s_at	AGO1	argonaute RISC catalytic component 1	26523	TRUE	TRUE	TRUE	4.4582362288125	highest overall mean; lexical probe_id if exact mean tie
219426_at	AGO3	argonaute RISC catalytic component 3	192669	TRUE	TRUE	TRUE	2.323332207125	highest overall mean; lexical probe_id if exact mean tie
219190_s_at	AGO4	argonaute RISC catalytic component 4	192670	TRUE	TRUE	TRUE	2.4481811944375	highest overall mean; lexical probe_id if exact mean tie
215535_s_at	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	10554	TRUE	TRUE	TRUE	2.966946619	highest overall mean; lexical probe_id if exact mean tie
32837_at	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2	10555	TRUE	TRUE	TRUE	4.9019589315	highest overall mean; lexical probe_id if exact mean tie
219723_x_at	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	56894	TRUE	TRUE	TRUE	2.23257416475	highest overall mean; lexical probe_id if exact mean tie
219693_at	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	56895	TRUE	TRUE	TRUE	2.307230534625	highest overall mean; lexical probe_id if exact mean tie
218096_at	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	55326	TRUE	TRUE	TRUE	5.7274606419375	highest overall mean; lexical probe_id if exact mean tie
