sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
HR1600,29.0455365313236,-2.09493073996329,14.7305309358171,1.30356269906607,21.2560789752052,7.17980070635283,7.78126613549172,4.57622989102641,-5.75900017419416,1.81012091406106
HR1601,30.2395770275436,15.126449396403,8.41079384595211,8.20447578169694,9.02431299945026,-15.5701072419637,-1.09736804496129,-8.59406219211952,-3.15866570513685,7.87547606710575
HR1602,35.7679130695934,11.5128779200539,-0.546465489293313,8.57485201137239,-17.9581082894817,-7.73886838009552,-6.82911493706227,11.1544305791301,-2.58938291513099,-4.60447025606351
HR1603,-24.8627801478603,14.0910190985323,-7.03674166557927,3.53728550257046,0.164879644355444,10.745543052662,-2.36557823149444,4.69301265641683,-2.47201850534927,0.221464733268747
HR1604,12.7250650129189,-4.07735429596165,19.9850454242658,-2.75913751974159,0.647611458360968,-17.2535667569614,4.03262606739125,-8.1236423314348,-7.32126148270113,-2.78688311458575
HR1605,-23.1267938687866,-22.8455479767219,1.70435695572642,0.380602493622571,0.462543934044032,-4.25562552092047,0.565224606904437,-8.19227932124551,-1.26810763345271,6.01557422313983
HR1606,-52.9431702196885,6.58006390319688,2.70659739788514,1.09926632847783,-11.6431597855162,5.06336540821663,14.0305564214353,-1.37502525723719,-1.90957713492047,9.18692284397864
HR1607,-48.0701056182441,-8.10539031523849,3.58318399001453,-26.1397490077003,-17.505429524236,-3.83463810624592,-8.21857123872922,-9.26721962933757,0.612084033328358,-4.81511109658677
HR1609,-11.4881479441403,13.5082877593856,-13.7450788716278,4.26845529410159,-1.56232782094116,7.73278386172652,-4.11670699506796,4.70077126669364,0.499948317000354,1.14910450105852
HR1610,-22.2361189091428,-27.2756317617996,6.22835444683678,-5.14723837168085,-11.0783494894963,-5.51452309071472,5.96486199795311,0.653921058323861,-3.80110675371674,0.0307267357939777
HR1611,-30.919123324995,10.1583251084445,2.67116785430634,-3.10445024001651,-1.55504556350023,9.59043624320379,3.34528910199122,5.14293918377273,-4.48343674211148,-1.06830262016317
HR1612,-28.0121846472432,-9.24310487942524,6.71347841237652,-14.312172642615,0.635211983164215,-2.67846651904065,-0.504361725489349,-3.2481613352395,5.48413160861279,3.06051675063966
HR1613,-11.0252081697154,-24.5421570455099,-9.73033597869436,1.57814175506787,-7.83485871989538,2.5347131878888,1.97853387718605,-1.30595184716011,6.44478202816105,-6.20954015947391
HR1614,7.30999054293066,-16.9500172346414,-11.2872937526683,7.69667404955306,-14.2791954825315,1.63561892230412,0.0518590263387394,4.66684303440095,-3.91141798021289,-7.45911779598955
HR1615,-2.48209271550046,-13.0259406504551,-7.93401203976386,-18.1393639138073,5.28676628684736,-17.039525909691,0.0586533583620898,-8.08245501063379,-18.3987925333678,10.5798598982047
HR1616,-17.8907716536086,-28.4924116880073,-11.3131110040376,5.71071921347824,-3.77857184779667,10.3954448653241,2.88748346590388,-4.39337541984538,-0.826987935768932,-1.57967013528534
HR1617,-22.4286241252377,-8.6955537348236,-20.5618044782695,2.78604552284819,-7.22821796520299,7.3590685176316,-0.233135991916166,-0.695210530717571,-4.65940573547542,-2.3745841855497
HR1618,9.06664637241616,19.4837791670573,-8.66979834025512,-0.959411302161175,2.52592596319436,-0.194849297850871,-2.56197301848712,4.53423604341547,-2.52317564370067,-2.28837618014194
HR1619,-16.3280052354066,-16.459575183998,3.81668511920157,1.2728387688535,-0.832984586540742,5.16063993266339,-2.3029963087178,-7.0216863727331,0.429366969306481,-3.77238009020845
HR1620,66.8139500914678,-6.34538335254416,-11.4628815734092,-27.5540807819201,1.39328300457502,1.31461498490646,7.26345017425704,0.527742704123873,-9.21189154928544,5.4720974570822
HR1621,-1.12859558076388,-5.57804180446883,5.49987752258297,-9.25969668785502,19.5345002293236,3.0615876836773,-2.76637837159361,4.54921541791405,-10.4252573295122,-2.9272915260452
HR1622,-4.54734445988193,19.156641221603,-3.77674667156815,-7.54516311398603,-4.56581626355873,2.94937354956789,-7.48613694357467,0.679329947128642,7.64330805179659,-9.22075603214213
HR1623,1.17311069575243,2.44515762474453,-11.5420985220129,12.3107211354751,-19.2385113048464,4.44024676944258,-5.51751506084832,-4.66712234046569,0.942954064433414,5.00762111675727
HR1624,-23.2566220340299,10.3890077264154,-9.83659572268441,-7.75887849300438,-9.5203422686175,-1.15630445564295,3.76864071860159,3.40496986826597,1.26644954109414,0.0497955398479709
HR1625,28.0765006378803,9.18354884902961,2.14180454017939,8.73244745812429,-4.29391399100168,-10.5769591023803,-7.90088516110051,0.417361300618747,-9.44568030314284,5.47922165719445
HR1626,27.5316361951673,-34.9421970738927,-11.3149136898457,3.54148605374945,-13.1100613280126,-2.06850193824751,-2.68401206963628,5.07016710237424,7.6450781744121,-3.51037489618346
HR1627,-7.27925340170436,-16.548798046743,14.3455549434962,-0.564829195878921,-7.36375253592348,0.590118298091734,-5.09840849033122,3.80159926897008,-5.48777022788358,1.28692931568983
HR1628,-8.16879145117064,18.7423981413065,-7.76126167699851,-16.1713144885968,-1.8502009942054,-5.64631164459686,-3.60680280655267,7.12434590421812,2.83211281277921,-1.22926586071611
HR1629,26.7067392067623,-30.831174434699,21.8941496611488,8.82706944554908,-6.64570467502266,-4.47495061406368,2.73696510475662,11.3800454645873,-3.70939793258462,-4.29124823103706
HR1630,-10.4736916867362,7.38662912923744,-12.816324095855,7.22598065147732,-2.04329526572559,4.25152970580695,-10.1812089068374,-0.489661636841166,-7.50869497182646,-4.80295444396631
HR1631,-8.94043341757193,-20.1173129051643,-15.5358017852222,-1.50811380631471,2.70859677791218,-16.5447974604795,-17.5164449599142,-6.18118146363571,-15.6242238108209,3.77883373344292
HR1632,-30.4883476923651,-7.25385624900508,-5.57265578522103,1.40576075868142,2.27688884896386,4.68190473152915,-1.9734616332493,-6.82188714253792,-7.00591088563892,-2.762104555391
HR1633,-3.3585396110279,-14.5494977363943,5.58826062681057,0.683994228167901,20.3420364133887,4.12850798267345,3.55090815389388,-1.9139291898386,2.02339624613741,4.6251908747123
HR1634,-20.7781993307352,13.6080327080913,0.651271748000464,2.42380920009648,-5.53239195680968,-0.0409980366418321,-7.95857863815566,0.76846097163722,4.08411391425752,2.89888009368543
HR1635,-15.2519971900145,18.7999730493256,-7.61017310497522,-9.43742112497671,4.42374700772774,2.38242603339858,1.92716767637452,13.5286810097436,-3.48081593273655,4.13202251453962
HR1636,34.2268145711039,-25.4059314305836,32.4724525747672,-0.745212611041398,-6.95973058909251,-7.99230782724055,1.56387954369895,17.0955542166274,2.20255429187192,-6.96647909285797
HR1637,-3.41249044107384,-2.71718647141452,2.18717236631379,-16.593960991406,0.438738481065029,4.34475414391367,-2.54810297214913,-5.54973817440117,3.63095035935914,-12.3359618601346
HR1639,-13.355975324031,20.9994048282233,9.91595301744488,-7.57536169716907,-2.10738975160991,1.97202680254596,0.722676569445761,5.01111225893154,4.09552092030887,3.38104554382541
HR1640,-8.62912577172222,-6.10599933308164,-6.08427935631138,-4.69547916963987,-0.104575495952953,-1.50688642477129,0.162585387521207,-2.8504105065584,1.07090917791963,-3.11698913970019
HR1641,-20.6899956530646,15.7950704099694,-0.681394194685141,-0.155443022066643,3.86179522414706,6.32439332291075,-9.25238530964737,-0.912820368392028,-5.82224923355811,0.798095273014301
HR1642,-14.2285713375562,18.6512242637912,-5.66694251393292,-1.33739707576246,-2.76895778689884,5.80456122874922,-6.1715857392324,1.21878788903312,-0.987152488863952,-5.28583840804695
HR1643,-17.734789444738,-11.6129407957659,1.73257714608712,4.66479775476902,1.20798265232397,6.46042439061335,-6.07761334007348,0.357667382123932,-4.29909199819426,-5.47906774203753
HR1644,-12.9793142246769,-29.8711960273567,3.41395404375068,-1.66208406178565,9.9195942260861,3.64429303984837,-0.122370757879925,0.0203176244883919,-1.11176848153754,3.03402574685876
HR1645,-18.2808731637596,-18.63408649867,4.95747589114263,-14.7596419965143,8.72274037884362,2.72085123005582,-12.0881332862489,-1.47604601970382,2.37082430584908,-0.922877184614947
HR1646,-8.49383897287839,15.4706536272652,-9.83946145729221,9.71140091213828,3.01170052607449,7.55354398987582,-11.7897340487709,-2.2511660377065,-2.19329363402728,-0.9973263764793
HR1647,26.4263520910932,-30.4371252240837,-7.9675701318943,-4.32881584903601,-10.9106747234646,-6.01426347564324,-9.57158056508191,5.33737350102458,1.77902259336321,0.573804492925359
HR1649,-24.3984009829146,-11.4589954057496,-17.1344621500907,-1.58724688191643,-17.2407425671494,12.0626270517787,-4.86025225333959,-3.44061837241969,-3.92156691128122,-3.86381518584388
HR1650,3.76179910726656,4.58403553442009,-11.7240937737342,9.32106156301394,-8.92774292954068,9.74732643465873,-9.13364280598685,0.111868238346414,2.98503389188924,-5.41940102393869
HR1651,14.8596764170167,16.2180483022781,-2.56199698726346,-0.0143085781410515,-2.00160806628833,-3.67838506956079,-8.90380017251136,11.3233035013679,-1.31770734703606,-0.18294146892459
HR1652,-9.36786467167434,0.46381989400179,12.5830045285883,-11.1743227133116,1.55128488257995,-6.65584240999131,-13.6352279917295,-1.45115164225588,3.97559795070491,16.4102769504711
HR1653,68.2589230739,-11.821452076697,-61.580043260463,-34.2432843604155,-23.8622874393434,7.27560707203342,11.1451673697872,6.58562644725546,5.61630172736134,3.52529778366723
HR1654,-4.25819404208967,-40.4733622709951,0.871914188392303,-0.668358369301347,3.07189871828585,9.33205640126872,-2.48884641299486,4.18993347659392,8.45066022529086,-1.61534833467353
HR1656,-26.2512888799886,2.20973144296104,-6.0154475499199,0.0687171365161775,-2.14703704937746,9.07990175103871,-9.63367753416732,-1.43012742597944,-4.59823767631121,3.20989986787566
HR1657,-7.19565279993591,-44.9476636860208,-11.1353387399353,-13.046167500988,7.32408354705776,0.741434539616857,-6.72846737228181,6.62535950560106,4.53870154820513,13.2036031604487
HR1658,6.46865882355292,5.18470775671471,0.319073530849947,-8.2735571412055,4.64446429455429,-1.31547688429335,-6.58590089682596,1.59621443457633,-12.147102871563,-2.69245999772535
HR1659,27.0655976669216,15.7049856859092,6.14164261410824,1.32181676558837,6.66351857228337,-12.6464106934475,-9.70479707459595,-0.572848381085306,-5.39799221793143,0.804065570603551
HR1660,12.1118073301404,-0.0641247059641847,3.60480950070141,-21.6512823484757,4.77722870457339,-3.08775638221304,-7.74529956519061,-4.43511283545053,0.459536123850908,-11.9406336284283
HR1661,47.207384805086,-3.6053584062239,5.21798981309188,5.35457357798964,-16.2876310994759,4.0809542984118,-6.39400376297509,-12.5536458755469,1.97089600789584,4.84865729937158
HR1662,-8.71793276907094,12.0896029182343,-24.4519692624325,-1.18242571204314,-6.79952691390464,-0.613444931642972,-6.56134662228151,1.00059357512589,-2.66307394749391,-4.09780879346159
HR1663,4.68384072266844,-30.3648216063616,1.55404155266883,-0.821592389393609,-7.00955331991085,-1.32608748687404,0.858665509908479,-0.419552784592654,3.05641783772965,-0.795392174549673
HR1664,-36.9666993836173,6.51393732776801,-9.03725377096594,1.47613372501761,-15.4911754099426,8.61061610022345,2.31744675042424,-0.972652200047151,-0.445708699085466,4.81404871966838
HR1665,-14.4616806308153,-19.8185661900449,-2.68484029102624,-2.9050840768811,4.16289210962659,3.39402723694738,-5.26569927539128,-0.930613601202165,0.878919981100485,6.10463099795192
HR1666,37.4914805478716,9.42324968755988,-13.9225205693668,-14.441740463995,12.7960991110453,10.4108501098708,-0.00455230359154746,2.96267514580564,-10.5363032534509,-6.40509163982285
HR1667,-5.69263612636034,10.7648425086657,-14.4716975046121,1.36279514693785,-1.05454846211366,-8.86795820874233,-7.21499143949106,1.40043636396761,-12.1994885842608,1.01899892146295
HR1668,-14.5677117971127,9.97090721548427,-1.34435454443253,-30.6918926818816,-8.75051880038304,-16.0340297380689,-20.2533662072588,-12.3917332556167,5.35596500374021,-20.3106618264181
HR1669,47.6315493123251,-28.3791102436428,1.21158187916436,-1.72073492619541,-2.85792562391745,-1.84531584018023,8.76900541106525,16.2054550416075,2.01510252046142,-5.43027961072465
HR1670,51.0625206226298,-16.898220146226,-33.7984131767445,-16.1045036265515,-0.396810347758447,-0.813108109752987,14.2480641611328,4.0727651080451,-2.37206765739458,-0.468728958184359
HR1671,10.5137535026251,-14.5864201592296,-2.49044110875718,0.445584415791735,14.9212745257739,2.39155608366202,-3.77927610106647,-8.63559864796289,-10.0813078848624,0.869270400827914
HR1672,22.7968274694762,-11.694974571026,31.9786467350185,-15.392604517347,-2.20581833215137,-4.07605248994379,2.86390560342214,4.78448677588176,-4.48835845165211,-8.75171519904095
HR1673,17.3207928282194,22.9678480069921,16.5008164647703,-8.63405685728237,-6.71883357038811,9.30506518357536,-2.71657023337165,-3.97948278642579,-2.0632030721049,-0.257663324705267
HR1674,11.4601551878975,-24.7116851187769,3.49611204455766,5.04204706824331,5.52892211062521,-5.70517396251085,4.25966921338781,1.95793743752644,-1.2827844342712,-7.647129706604
HR1675,22.7437813989898,16.8217048537342,25.2933134280296,-10.1574198760836,-8.69468421302107,-2.64369767241565,-9.06104682681408,-11.0750772983441,6.66491218422044,-3.04417396692689
HR1676,-0.642717571346889,20.3872242191562,1.34270721680183,-0.992929343369708,-1.28388189951825,-3.50549344217456,2.05668973024402,4.4615430373975,-3.35496194172364,-2.73991905826211
HR1677,30.787334777748,9.0614555713096,-13.2135628406078,5.51589575869796,-2.83379013936692,-10.551501266409,-0.510549364547875,-6.64610424479955,-1.26008077477434,2.98718011718853
HR1678,30.5093225012341,-10.8733227710751,12.2383256160087,2.78662144542218,7.57331153394438,-3.88442669635228,-3.7053013780469,-0.00341710619878098,0.302058763041801,2.37593632651786
HR1679,3.53400807175519,22.1607006567122,-2.09862785293609,-3.91992807734853,1.78018250547735,7.03716267915411,-1.93605171626982,8.55600144344804,1.63440957491534,1.80738443014055
HR1680,26.1366419835211,0.948725974334294,-5.55994339504688,7.6627515540125,-12.986418124121,-12.9922636129292,0.681751404819574,-3.93647860319634,0.16090783405808,3.93923460489485
HR1681,-9.67429182594911,0.0754856185802034,9.99558423341746,6.29558118610412,-0.451316005227277,-0.528059341752211,2.39131285756805,4.17946697015313,-6.02768348444596,-0.850706012936938
HR1682,-20.7379199060106,3.70109080692495,-8.25515824421503,-5.51664861436295,7.08732040220941,-6.64829075402696,-2.83551208184026,-0.513369712231468,-8.77737104531162,5.3543324036633
HR1683,-6.06772853812404,22.8490716063055,4.87328521543206,2.5666230372427,3.34811652530901,1.41931477974512,-8.32638442836462,-0.61240798960802,7.98014360891784,2.19865571623039
HR1684,19.1444986827412,15.5260889271415,18.1581674285452,6.90698904372417,-17.1755292113511,10.8598478855369,-12.9092466134348,-3.42519388468874,2.99757873551471,4.72326623880076
HR1686,-9.75988521372196,2.54563387447359,8.47561115726556,2.16349551925623,-8.52472131100008,-3.17308153736645,1.11736182424841,-2.18623222638924,-3.1917985674171,-6.64496246991791
HR1687,-37.2008129286615,-2.14641853416294,-5.45808722620686,-13.0542536969808,-6.38571346196448,-0.612892670128387,-8.54780302155871,0.3970898494685,-3.02110691855074,-1.25430772442289
HR1688,0.153573229431814,-6.23114837460074,-0.900659514064463,-8.35445612117345,14.5026514900205,-12.4819399528452,0.252711333802656,-0.290495980468531,-3.64090178260476,7.55045316890498
HR1689,-24.0899014685647,-14.0623569950378,-10.5234142222489,-6.63921757758047,-4.63629683277158,-3.57397015661813,-5.88341795718523,-6.08540312929508,-3.64228706162803,-0.377768407227828
HR1690,-5.33657768601876,12.0630960982571,-0.12194501635305,4.63257739634362,2.23397842975904,-5.77127206641258,3.90369166550862,-0.430250099707403,-10.2461911392353,-8.4619202726347
HR1691,-1.97466045118562,-30.9500620057879,-7.97237095526547,-5.42342257964452,5.9798477406859,4.2471201430267,-9.75510243637246,0.46943671045316,4.53157074076985,4.16187844385103
HR1692,-14.3363232590609,-10.7597669431692,9.19435990023782,-6.40523116952494,11.106877929733,2.21772533111942,-0.671996169006677,-1.08535987032854,-1.56434425358255,-1.6733271100533
HR1693,-8.30967849893087,9.11074589823189,-5.30348212423374,-0.0465058294379584,0.515715807824904,-7.91339007355207,-5.86643391796234,1.43413634035767,-3.0340713245864,5.29477179159987
HR1695,7.23932151768898,-1.00092388060982,-14.0221090085614,7.11776543631295,-1.53461902421506,-3.84581334606203,-0.805524093070557,-1.95903164900703,-8.7400603957247,-4.50474617588686
HR1696,-23.397319108995,7.27252426725519,-7.1851071900218,-3.54794912611276,-17.4064889089561,-0.368771830602236,-8.19259007378848,-0.127769719363147,-5.17824028828942,-3.37671618866097
HR1697,-16.7885376494222,-7.39207739432589,-10.8755797955598,-15.3114694983303,-2.45033876863299,-1.8186859508741,-5.5973304346046,-3.13918788336786,-0.934659163046781,-11.3887658818091
HR1698,26.3741274329888,-7.15597412249108,-33.4409474843354,-12.7402605915545,-1.44580800487002,4.3324722718989,2.33397103377951,-0.39779092212608,-5.0128591377897,-4.48908739906924
HR1699,41.399570480682,14.0825240788819,33.2197073890247,-3.74910323921251,-28.7425776978295,-1.4393868228862,1.89801997105802,-0.309982681506424,-13.1554324542441,-9.73539658138921
HR1700,-10.6767909556044,-9.4452766234226,9.92777314392038,4.12657346744324,5.22712625522705,-0.597832783160556,-6.72719564172604,-1.25697438644366,-5.17871639044296,-6.00119265600294
HR1701,17.7472809379537,22.3484878213007,20.6778210942392,-30.8128918155374,-10.3216412818493,7.52756856259753,-12.0322370072368,-15.1406740225391,-6.34249396317128,-18.9043581159893
HR1702,-25.1997558197597,-2.76611632875598,-8.93682944926591,-2.23155996331006,-5.39218904715995,5.56325197573048,-3.6056146537968,-4.53387102201192,3.94204363933745,-6.30890269200103
HR1703,7.16841123970173,-38.4221724930389,14.658792297154,-2.38252767612966,-8.95159838434426,4.38662938885959,-11.7659023851891,11.7867185263723,1.6756994963452,3.03186264078877
HR1704,-21.8756516662787,-11.1185558201396,-14.7911584794936,7.54855234336614,-9.2003038954329,11.0893266438013,-3.65603066593117,-1.4970467581009,2.8839800318687,-1.89250725969147
HR1705,-8.73376440859449,0.287213656878458,13.8102123319489,-0.488896061241589,1.7377398899181,14.2575362801646,-3.69548434722464,-7.69304264716192,-4.26893564825369,2.9535212108378
HR1706,-11.3524998931925,3.42983852307908,2.07975473794486,2.94410560340948,8.79072728979329,2.09127553194735,-0.58980843402267,-1.35308203527544,7.46027773366221,2.44497200251588
HR1707,-18.1033708657761,-10.6560891473736,6.39644685962561,-5.87485662059543,17.8564480007767,-0.896397668704876,6.24422323447864,-3.7885167654104,-3.52389620980525,1.4793010343048
HR1708,8.73607503286028,-4.47949405705217,-14.3353342446632,-10.0536184115689,5.45354369029653,-7.02129212712449,-5.14367246830159,0.926291171065175,-6.47013773842767,6.47447618321983
HR1709,-13.8826183020541,20.8991187051571,-0.520158356352176,-4.49336898991119,-1.76461817582119,0.993080639879079,-6.66469838537311,2.65216756781069,7.021138682443,-0.172554449604626
HR1711,-4.74830412332272,3.31740258784815,1.84113342619924,4.89574873930705,6.95879828102032,1.72962109003594,-6.54821967513335,0.0704129854226417,1.7595076715364,0.723753123004147
HR1712,-19.6070555809331,17.280799718448,4.32900345752056,4.52740778943738,4.91803741397022,0.593307306669445,1.72993753417884,3.12027267952598,0.688100756702054,1.46706735667018
HR1713,-10.226099344034,-31.30159097761,6.71472556607452,-1.28842017570424,11.0482498511821,0.9599962352428,0.954838880020945,-0.496037930088625,3.36874833022781,9.89643092156745
HR1714,11.4039369993592,-20.2270332272086,-15.4878536855746,10.6261546290729,-28.0799792056291,-27.3724079562464,8.60388166032185,0.975932745791894,-17.8424621816428,4.81634094791034
HR1715,11.0695027279815,-12.6964555203872,-7.28761286898061,2.73740508131849,-0.739619916154467,-0.938217831408934,-6.0180549157662,-7.45806054157298,3.7423348361855,3.12147343239131
HR1716,-9.32251982548371,-0.273364804672552,-2.68706946707985,-6.23353145129891,8.62966223078383,2.65805742760379,-1.90091354698991,-1.52085422969555,2.90278224551384,-1.28954540791766
HR1717,-5.40717224491487,-17.4897589105026,1.30160920785312,1.9938256175294,0.440659191483098,1.5301084478059,-0.700899992412252,5.89565941274566,-1.87793139581734,-6.08583108805735
HR1718,-36.7093609721564,-0.0946743967929681,-0.438084187315514,-6.33796473112901,-9.20214021719478,8.1713120427857,-8.03766191294746,3.59643790887551,1.43219893544052,3.68712756773598
HR1719,-3.70064262034412,-36.9904298312048,0.987344312574919,-8.90940207752169,6.64036340341222,3.28915923831363,-6.54349678496478,1.78959666886143,4.88295942792736,9.51995221901466
HR1720,17.8072771541174,21.6898560427118,4.35634646080316,-3.0062426643083,8.59384759556531,-1.34247366779549,0.519738586731962,-0.0126572768665506,1.99726389052387,1.1830245275734
HR1721,31.3149291200966,25.5341046183988,1.09205482109925,-1.66223004764169,10.2670328305926,-5.76370891950769,-14.0787726658881,1.26993126234353,4.66750075562797,4.03504493924692
HR1722,8.73654483524461,-34.5651860826016,4.65680824437737,-3.65013039186842,4.64731125764991,7.67089768805215,-11.091965959003,1.64513452014836,6.00566664622007,-3.10002563123248
HR1723,-18.9700459710853,10.4773833608574,-2.86407621752243,-13.267165532852,-11.869857396477,4.46909651393674,-10.419596945216,2.0506794290702,4.32025360263591,0.0352425552592773
HR1724,-0.59242428912528,9.30004107382682,13.903821345484,-3.83565749375357,15.8373986051439,-4.11587825659869,-8.44169496076991,6.89860475919553,2.79445875716724,-4.39904694542867
HR1725,12.3828960283344,18.6418392837213,-8.81271308211913,1.72011241094709,8.24256677409306,-6.69490156294633,-11.3133797863689,0.354794457490604,8.26326166354515,1.60779694021245
HR1726,5.71429509867326,-3.95486006122419,3.18301731910032,5.33516178493227,16.4744721015209,-0.499636831061007,-8.99579699916096,6.06115296012861,-1.03195361276829,-0.475535374738071
HR1727,-13.4555325951913,15.148984488984,-2.40925611054363,-1.28073263120365,1.66623119510321,2.40505839135436,-13.5698176367411,3.70435642042557,3.17582191494209,1.83458604574316
HR1728,22.7563325839369,22.2338105896471,25.0592312471448,10.9618858656776,-2.00746004225391,-3.41825655718764,-15.97952686783,-1.04425158119887,0.365610097507507,5.63027196019055
HR1729,-3.46382994565778,15.4274788357652,-5.614831124796,-0.277015748303546,6.62355942884178,5.84379020114194,-5.6544769349383,8.57099683225081,4.44158360667601,-2.88439272071958
HR1730,43.3908621664274,-38.0294057781885,-6.99025867204754,4.63735698265822,-6.55272379061647,-1.51117139632695,-0.926281328673456,7.78013543999152,12.5961512432838,0.358025563845527
HR1731,31.9039839616771,-37.6849773699174,10.6216381438671,-2.72761462583158,-5.6838819510727,-3.64615878569648,-8.80017148103019,14.1129228583527,2.34996245521017,-0.262415372828025
HR1732,-37.7556161815636,-7.11831253949389,-1.22335683127069,-6.16298265039493,-6.91270159693523,6.00236782861139,-1.70807927454826,1.41968659271107,-3.96457962082968,3.43240673698763
HR1733,24.7982659624683,-3.94229672785052,-15.9343159785474,0.118686000371884,0.284544044421919,-2.29563527422119,-5.91680114086703,-2.86080945713028,-0.770826624990234,-2.17077372763635
HR1734,-25.0605884467685,-26.8921252790859,-1.94922099330763,0.59075934431851,5.46466852177031,7.98229006007989,-5.83404900618408,4.12826335410096,-3.69354509057787,-2.44499524121271
HR1735,5.27968408205948,12.5022267961144,-5.13979546721796,12.5661278718442,1.38916158800644,5.3017663065766,-5.34758839828344,2.42148130487887,-0.392680065640396,-3.59421795794494
HR1736,27.2927807170538,-23.3344006655032,-3.47254560222263,-7.10210035816888,4.39446536083753,-0.697284327378258,-0.304085614115884,0.243738408088896,-6.01908179997742,-4.74895932591153
HR1737,0.211052372683609,-29.8152725669438,5.99220655521274,5.17655878216472,-3.35818615818488,-0.835436955257196,-5.36709278299824,2.38722111768709,-1.52068416873487,2.45495509647538
HR1738,10.4281557894415,-39.3909042368931,12.442304180221,5.09192028605574,3.4397894590133,0.962161876587355,-5.98742238626596,9.87336021032822,-2.7206064509631,1.24847447419818
HR1739,6.9996880578108,16.8602228451592,4.3519275546195,4.23361247694151,9.70573986330452,0.512467515079903,-8.05992029308851,0.46511383293331,8.58156592412282,5.63807392522457
HR1740,-40.8574817095721,-5.493080543973,2.84840370766353,-14.9201364756561,-20.7521802816279,-0.321194506021444,-11.5717418797293,-3.58547065102425,-0.371011571664984,-1.1578358310839
HR1741,-0.165021274557826,-5.65722217192984,4.09572369407218,17.5515439983261,2.97978588820295,5.1796578883856,-10.4822389429896,-5.54836788853217,2.98238071864425,0.697712800700892
HR1742,-0.828574031388224,-13.7845222248749,-2.14755171336164,3.84460020833736,3.60767735091053,1.89198083242146,-10.8446308399459,-1.91884585993411,3.35295723336267,-3.07235100199158
HR1743,6.81429339283641,19.1317338638848,7.00621954791828,10.6873004348188,7.24262207327249,-5.08033471082344,-14.7467397646272,-4.77413266802151,3.93834936541049,1.28129534747269
HR1744,18.5761461197953,26.8587270360344,-10.0549858986795,-11.0661151017992,10.3941388132145,0.297607870872587,-2.9633122808935,11.8898376328526,-1.13369945334316,-2.56514697701779
HR1745,-20.2166876813396,15.5287294948393,9.26018039805415,-2.98566916323412,-4.96329287791095,-0.836578284310065,-0.324425774132623,-0.308491841875745,8.33647844392411,7.38045853701167
HR1746,12.5481304728594,-34.2315733864708,9.7811444135766,-6.80521449663189,22.6993021030691,1.21923091485805,0.927937901009754,11.1266826041557,7.38352999017976,6.09508297192999
HR1747,0.544555917040999,-19.1950723755628,5.84179594254024,-4.38257674548974,29.9885775713583,-0.787860104232579,2.72322148847368,3.59499783798293,-4.05908524446231,3.27351897464873
HR1748,-14.2121336375764,-21.0965530176525,9.58922709947505,-5.74979374436354,11.520819122165,2.33434289009213,-0.294628954420832,2.53194832349567,4.20418898713062,0.465023029563038
HR1749,-14.8049705509825,18.7221581651634,-4.6122365127548,-3.3054441633501,8.49746389030926,-5.06868179720668,4.57158895018048,2.86094144791358,-12.6581682470357,4.02110816505875
HR1750,-15.8061833146897,-5.83117638916124,-2.26107678347268,8.60880744664601,8.64062039616116,4.18485430401693,3.42525544943163,-1.79840278298388,-2.54339460932868,-1.30083238723752
HR1751,12.9421478612631,16.869512915752,-5.2749062578125,1.89915883686537,-0.348044873070243,-10.772700161332,5.39402268787132,4.50081183478068,0.158715106069435,1.47208428844086
HR1752,14.2077132980321,14.4322442701007,2.99732576264529,18.2301635644057,5.27812058652839,-8.42654258710628,-0.545392321582936,-0.65231314637268,-0.926590897227049,3.18834801555321
HR1753,35.8781966118789,-23.2709547254113,11.8311051338079,9.47690045279042,2.49494062185003,-6.85767627069449,4.15894777067387,1.57574944343652,3.79426593287575,2.47367050360912
HR1755,-5.24229239226357,13.3246014471719,-7.15904629678937,2.59321501935003,-5.41046840465171,0.0604488883155539,1.27223978922665,1.76898731511125,8.95842328814241,5.0844098058273
HR1756,-5.58133875267677,16.8778818344382,14.0345797315463,9.72583270106568,-3.85710345099281,1.86826610870397,-7.0898340557492,-3.54707419562512,7.45003672205386,6.27155436717354
HR1757,-10.1121158593815,17.8458434914902,0.335808954370203,8.54325853278447,5.34296681899614,-2.26767772759036,-1.42155572977976,-2.16702672572887,-2.63194127640431,1.18158926721516
HR1758,-9.44510675605975,16.2993294216727,-9.88686677524761,4.65225531333972,-0.488899599391391,2.59370169261207,-3.40783699706111,8.54477149291582,2.1189725043044,0.67824566356729
HR1759,13.6410010080915,9.46102005777015,-4.20786049252702,24.0679418616197,-8.72793437941921,1.04432072929115,5.12980658978754,1.04420719812886,2.14738524629966,0.333092202240125
HR1760,3.75686197604943,28.3143650761931,13.4054228460651,-3.01985631554536,16.570650945424,1.63387740987437,-6.70007903619082,6.32719645824303,3.37480109804344,3.71132660782748
HR1761,-36.2417056759812,7.28698408491909,-11.6752478530628,2.38758291483406,-4.42226010855468,-0.880872439037821,4.90352126494403,-6.06208526005148,-12.4126255158112,7.37183619460312
